;usageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;synonym;class;acceptedUsageKey;note
0;3152707;Abelmoschus esculentus (L.) Moench;Abelmoschus esculentus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Abelmoschus;Abelmoschus esculentus;6;7707728.0;220.0;941.0;6685.0;3152705.0;3152707.0;False;Magnoliopsida;;
1;3152706;Abelmoschus manihot (L.) Medik.;Abelmoschus manihot;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Abelmoschus;Abelmoschus manihot;6;7707728.0;220.0;941.0;6685.0;3152705.0;3152706.0;False;Magnoliopsida;;
2;8312665;Abelmoschus moschatus (L.) Medik.;Abelmoschus moschatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Abelmoschus;Abelmoschus moschatus;6;7707728.0;220.0;941.0;6685.0;3152705.0;8312665.0;False;Magnoliopsida;;
3;5348711;Abrus precatorius L.;Abrus precatorius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Abrus;Abrus precatorius;6;7707728.0;220.0;1370.0;5386.0;2943776.0;5348711.0;False;Magnoliopsida;;
4;2979091;Acacia mangium Willd.;Acacia mangium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Acacia;Acacia mangium;6;7707728.0;220.0;1370.0;5386.0;2978223.0;2979091.0;False;Magnoliopsida;;
5;3056835;Acalypha australis L.;Acalypha australis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Acalypha;Acalypha australis;6;7707728.0;220.0;1414.0;4691.0;3055964.0;3056835.0;False;Magnoliopsida;;
6;3056375;Acalypha hispida Burm.f.;Acalypha hispida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Acalypha;Acalypha hispida;6;7707728.0;220.0;1414.0;4691.0;3055964.0;3056375.0;False;Magnoliopsida;;
7;3056259;Acalypha indica L.;Acalypha indica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Acalypha;Acalypha indica;6;7707728.0;220.0;1414.0;4691.0;3055964.0;3056259.0;False;Magnoliopsida;;
8;3056530;Acalypha pleiogyne Airy Shaw;Acalypha pleiogyne;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Acalypha;Acalypha pleiogyne;6;7707728.0;220.0;1414.0;4691.0;3055964.0;3056530.0;False;Magnoliopsida;;
9;3056484;Acalypha vahliana Müll.Arg.;Acalypha vahliana;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Acalypha;Acalypha fimbriata;6;7707728.0;220.0;1414.0;4691.0;3055964.0;3056270.0;True;Magnoliopsida;3056270.0;
10;3057221;Acalypha wilkesiana Müll.Arg.;Acalypha wilkesiana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Acalypha;Acalypha wilkesiana;6;7707728.0;220.0;1414.0;4691.0;3055964.0;3057221.0;False;Magnoliopsida;;
11;6359819;Acanthus ilicifolius L.;Acanthus ilicifolius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Acanthus;Acanthus ilicifolius;6;7707728.0;220.0;408.0;2393.0;3173198.0;6359819.0;False;Magnoliopsida;;
12;3085168;Achyranthes aspera L.;Achyranthes aspera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Achyranthes;Achyranthes aspera;6;7707728.0;220.0;422.0;3064.0;3085166.0;3085168.0;False;Magnoliopsida;;
13;3085175;Achyranthes bidentata Blume;Achyranthes bidentata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Achyranthes;Achyranthes bidentata;6;7707728.0;220.0;422.0;3064.0;3085166.0;3085175.0;False;Magnoliopsida;;
14;5386757;Acmella paniculata (Wall. ex DC.) R.K.Jansen;Acmella paniculata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Acmella;Acmella paniculata;6;7707728.0;220.0;414.0;3065.0;7764312.0;5386757.0;False;Magnoliopsida;;
15;5386720;Acmella uliginosa (Sw.) Cass.;Acmella uliginosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Acmella;Acmella uliginosa;6;7707728.0;220.0;414.0;3065.0;7764312.0;5386720.0;False;Magnoliopsida;;
16;2873769;Acorus calamus L.;Acorus calamus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Acorales;Acoraceae;Acorus;Acorus calamus;6;7707728.0;196.0;7227341.0;3719.0;2730063.0;2873769.0;False;Liliopsida;;
17;2783271;Acriopsis liliifolia (J.Koenig) Seidenf.;Acriopsis liliifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asparagales;Orchidaceae;Acriopsis;Acriopsis liliifolia;6;7707728.0;196.0;1169.0;7689.0;2783267.0;8414553.0;True;Liliopsida;8414553.0;
18;2651706;Acrostichum aureum L.;Acrostichum aureum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Pteridaceae;Acrostichum;Acrostichum aureum;6;7707728.0;7228684.0;392.0;2367.0;2650221.0;2651706.0;False;Polypodiopsida;;
19;2710499;Actinoscirpus grossus (L.f.) Goetgh. & D.A.Simpson;Actinoscirpus grossus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Cyperaceae;Actinoscirpus;Actinoscirpus grossus;6;7707728.0;196.0;1369.0;7708.0;2710498.0;2710499.0;False;Liliopsida;;
20;7313421;Adenia macrophylla (Blume) Koord.;Adenia macrophylla;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Passifloraceae;Adenia;Adenia macrophylla;6;7707728.0;220.0;1414.0;2378.0;3231271.0;7313421.0;False;Magnoliopsida;;
21;7155887;Adenium obesum (Forssk.) Roem. & Schult.;Adenium obesum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Adenium;Adenium obesum;6;7707728.0;220.0;412.0;6701.0;7155880.0;7155887.0;False;Magnoliopsida;;
22;3132228;Adenostemma lavenia (L.) Kuntze;Adenostemma lavenia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Adenostemma;Adenostemma lavenia;6;7707728.0;220.0;414.0;3065.0;3094598.0;3132228.0;False;Magnoliopsida;;
23;3592169;Adinandra dumosa Jack;Adinandra dumosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ericales;Pentaphylacaceae;Adinandra;Adinandra dumosa;6;7707728.0;220.0;1353.0;4259202.0;7313756.0;3592169.0;False;Magnoliopsida;;
24;5421195;Aegle marmelos (L.) Corrêa;Aegle marmelos;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Aegle;Aegle marmelos;6;7707728.0;220.0;933.0;2396.0;8397331.0;5421195.0;False;Magnoliopsida;;
25;7618352;Aerva lanata Juss.;Aerva lanata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Aerva;Aerva lanata;6;7707728.0;220.0;422.0;3064.0;3085013.0;7618352.0;False;Magnoliopsida;;
26;7323370;Aerva sanguinolenta (L.) Blume;Aerva sanguinolenta;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Aerva;Aerva sanguinolenta;6;7707728.0;220.0;422.0;3064.0;3085013.0;7323370.0;False;Magnoliopsida;;
27;3824774;Aeschynanthus radicans Jack;Aeschynanthus radicans;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Gesneriaceae;Aeschynanthus;Aeschynanthus radicans;6;7707728.0;220.0;408.0;6654.0;6365037.0;3824774.0;False;Magnoliopsida;;
28;3824427;Aeschynanthus tricolor Hook.;Aeschynanthus tricolor;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Gesneriaceae;Aeschynanthus;Aeschynanthus tricolor;6;7707728.0;220.0;408.0;6654.0;6365037.0;3824427.0;False;Magnoliopsida;;
29;5284442;Agathis dammara (Lamb.) Rich. & A.Rich.;Agathis dammara;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Pinales;Araucariaceae;Agathis;Agathis dammara;6;7707728.0;194.0;640.0;3924.0;2685008.0;5284442.0;False;Pinopsida;;
30;7877842;Agave desmetiana Jacobi;Agave desmetiana;SPECIES;SYNONYM;100;FUZZY;Plantae;Tracheophyta;Asparagales;Asparagaceae;Agave;Agave demeesteriana;6;7707728.0;196.0;1169.0;7683.0;2766430.0;2766717.0;True;Liliopsida;2766717.0;
31;5400790;Ageratina riparia (Regel) R.King & H.Rob.;Ageratina riparia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Ageratina;Ageratina riparia;6;7707728.0;220.0;414.0;3065.0;5400194.0;5400790.0;False;Magnoliopsida;;
32;5401673;Ageratum conyzoides L.;Ageratum conyzoides;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Ageratum;Ageratum conyzoides;6;7707728.0;220.0;414.0;3065.0;3138550.0;5401673.0;False;Magnoliopsida;;
33;5401760;Ageratum houstonianum Mill.;Ageratum houstonianum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Ageratum;Ageratum houstonianum;6;7707728.0;220.0;414.0;3065.0;3138550.0;5401760.0;False;Magnoliopsida;;
34;7271396;Aglaia elliptica Blume;Aglaia elliptica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Meliaceae;Aglaia;Aglaia elliptica;6;7707728.0;220.0;933.0;2397.0;3190479.0;7271396.0;False;Magnoliopsida;;
35;2866467;Aglaonema commutatum Schott;Aglaonema commutatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Aglaonema;Aglaonema commutatum;6;7707728.0;196.0;551.0;6979.0;2866350.0;2866467.0;False;Liliopsida;;
36;2866482;Aglaonema crispum (Pitcher & Manda) Nicolson;Aglaonema crispum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Aglaonema;Aglaonema robeleynii;6;7707728.0;196.0;551.0;6979.0;2866350.0;8179105.0;True;Liliopsida;8179105.0;
37;2866460;Aglaonema pictum (Roxb.) Kunth;Aglaonema pictum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Aglaonema;Aglaonema pictum;6;7707728.0;196.0;551.0;6979.0;2866350.0;2866460.0;False;Liliopsida;;
38;5592685;Albertisia papuana Becc.;Albertisia papuana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Menispermaceae;Albertisia;Albertisia papuana;6;7707728.0;220.0;399.0;2411.0;3234310.0;5592685.0;False;Magnoliopsida;;
39;2972949;Albizia saman (Jacq.) Merr.;Albizia saman;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Samanea;Samanea saman;6;7707728.0;220.0;1370.0;5386.0;2971208.0;2972960.0;True;Magnoliopsida;2972960.0;
40;3055471;Alchornea tiliifolia (Benth.) Müll.Arg.;Alchornea tiliifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Alchornea;Alchornea tiliifolia;6;7707728.0;220.0;1414.0;4691.0;3055345.0;3055471.0;False;Magnoliopsida;;
41;4930679;Aleurites moluccanus (L.) Willd.;Aleurites moluccanus;SPECIES;ACCEPTED;100;FUZZY;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Aleurites;Aleurites moluccanus;6;7707728.0;220.0;1414.0;4691.0;3072436.0;4930679.0;False;Magnoliopsida;;
42;4930679;Aleurites moluccanus (L.) Willd.;Aleurites moluccanus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Aleurites;Aleurites moluccanus;6;7707728.0;220.0;1414.0;4691.0;3072436.0;4930679.0;False;Magnoliopsida;;
43;3169836;Allamanda cathartica L.;Allamanda cathartica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Allamanda;Allamanda cathartica;6;7707728.0;220.0;412.0;6701.0;3169834.0;3169836.0;False;Magnoliopsida;;
44;3169838;Allamanda schottii Pohl;Allamanda schottii;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Allamanda;Allamanda schottii;6;7707728.0;220.0;412.0;6701.0;3169834.0;3169838.0;False;Magnoliopsida;;
45;2856037;Allium ampeloprasum L.;Allium ampeloprasum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium ampeloprasum;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2856037.0;False;Liliopsida;;
46;2857697;Allium cepa L.;Allium cepa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium cepa;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2857697.0;False;Liliopsida;;
47;2856504;Allium fistulosum L.;Allium fistulosum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium fistulosum;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2856504.0;False;Liliopsida;;
48;2857449;Allium ramosum L.;Allium ramosum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium ramosum;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2857449.0;False;Liliopsida;;
49;2856681;Allium sativum L.;Allium sativum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium sativum;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2856681.0;False;Liliopsida;;
50;2855860;Allium schoenoprasum L.;Allium schoenoprasum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium schoenoprasum;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2855860.0;False;Liliopsida;;
51;2856297;Allium tuberosum Rottler ex Spreng.;Allium tuberosum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium tuberosum;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2856297.0;False;Liliopsida;;
52;5577818;Allophylus cobbe (L.) Raeusch;Allophylus cobbe;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Allophylus;Allophylus cobbe;6;7707728.0;220.0;933.0;6657.0;3189992.0;9364157.0;True;Magnoliopsida;9364157.0;
53;5329867;Alocasia cucullata (Lour.) G.Don;Alocasia cucullata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Alocasia;Alocasia cucullata;6;7707728.0;196.0;551.0;6979.0;5329822.0;5329867.0;False;Liliopsida;;
54;5329904;Alocasia macrorrhizos (L.) G.Don;Alocasia macrorrhizos;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Alocasia;Alocasia macrorrhizos;6;7707728.0;196.0;551.0;6979.0;5329822.0;5329904.0;False;Liliopsida;;
55;2777724;Aloe vera (L.) Burm.f.;Aloe vera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Asphodelaceae;Aloe;Aloe vera;6;7707728.0;196.0;1169.0;4259209.0;2770879.0;2777724.0;False;Liliopsida;;
56;8597196;Alphitonia incana (Roxb.) Teijsm. & Binn.;Alphitonia incana;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Rosales;Rhamnaceae;Alphitonia;Alphitonia incana;6;7707728.0;220.0;691.0;2407.0;3039493.0;3877487.0;True;Magnoliopsida;3877487.0;
57;5302094;Alpinia caerulea (R.Br.) Benth.;Alpinia caerulea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Alpinia;Alpinia caerulea;6;7707728.0;196.0;627.0;4687.0;5301253.0;5302094.0;False;Liliopsida;;
58;5302225;Alpinia galanga (L.) Willd.;Alpinia galanga;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Alpinia;Alpinia galanga;6;7707728.0;196.0;627.0;4687.0;5301253.0;5302225.0;False;Liliopsida;;
59;5302216;Alpinia malaccensis (Burm.f.) Roscoe;Alpinia malaccensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Alpinia;Alpinia malaccensis;6;7707728.0;196.0;627.0;4687.0;5301253.0;5302216.0;False;Liliopsida;;
60;5301940;Alpinia nutans (L.) Roscoe;Alpinia nutans;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Alpinia;Alpinia nutans;6;7707728.0;196.0;627.0;4687.0;5301253.0;5301940.0;False;Liliopsida;;
61;5301960;Alpinia purpurata (Vieill.) K.Schum.;Alpinia purpurata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Alpinia;Alpinia purpurata;6;7707728.0;196.0;627.0;4687.0;5301253.0;5301960.0;False;Liliopsida;;
62;5301979;Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.;Alpinia zerumbet;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Alpinia;Alpinia zerumbet;6;7707728.0;196.0;627.0;4687.0;5301253.0;5301979.0;False;Liliopsida;;
63;5535581;Alstonia pneumatophora Backer ex Den Berger;Alstonia pneumatophora;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Alstonia;Alstonia pneumatophora;6;7707728.0;220.0;412.0;6701.0;8412045.0;5535581.0;False;Magnoliopsida;;
64;5414410;Alstonia scholaris (L.) R.Br.;Alstonia scholaris;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Alstonia;Alstonia scholaris;6;7707728.0;220.0;412.0;6701.0;8412045.0;5414410.0;False;Magnoliopsida;;
65;7584686;Alternanthera amoena Backer & Slooten;Alternanthera amoena;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Alternanthera;Alternanthera paronychioides;6;7707728.0;220.0;422.0;3064.0;3084921.0;3084922.0;True;Magnoliopsida;3084922.0;
66;3084934;Alternanthera brasiliana (L.) Kuntze;Alternanthera brasiliana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Alternanthera;Alternanthera brasiliana;6;7707728.0;220.0;422.0;3064.0;3084921.0;3084934.0;False;Magnoliopsida;;
67;3084939;Alternanthera sessilis (L.) DC.;Alternanthera sessilis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Alternanthera;Alternanthera sessilis;6;7707728.0;220.0;422.0;3064.0;3084921.0;3084939.0;False;Magnoliopsida;;
68;2948605;Alysicarpus vaginalis (L.) DC.;Alysicarpus vaginalis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Alysicarpus;Alysicarpus vaginalis;6;7707728.0;220.0;1370.0;5386.0;2948588.0;2948605.0;False;Magnoliopsida;;
69;7317401;Alyxia reinwardtii Blume;Alyxia reinwardtii;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Alyxia;Alyxia reinwardtii;6;7707728.0;220.0;412.0;6701.0;3169598.0;7317401.0;False;Magnoliopsida;;
70;7156128;Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.;Alyxia stellata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Alyxia;Alyxia stellata;6;7707728.0;220.0;412.0;6701.0;3169598.0;7156128.0;False;Magnoliopsida;;
71;5384364;Amaranthus hybridus L.;Amaranthus hybridus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Amaranthus;Amaranthus hybridus;6;7707728.0;220.0;422.0;3064.0;3085074.0;5384364.0;False;Magnoliopsida;;
72;5384401;Amaranthus spinosus L.;Amaranthus spinosus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Amaranthus;Amaranthus spinosus;6;7707728.0;220.0;422.0;3064.0;3085074.0;5384401.0;False;Magnoliopsida;;
73;5384397;Amaranthus tricolor L.;Amaranthus tricolor;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Amaranthus;Amaranthus tricolor;6;7707728.0;220.0;422.0;3064.0;3085074.0;5384397.0;False;Magnoliopsida;;
74;5384334;Amaranthus viridis L.;Amaranthus viridis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Amaranthus;Amaranthus viridis;6;7707728.0;220.0;422.0;3064.0;3085074.0;5384334.0;False;Magnoliopsida;;
75;5301584;Amomum aculeatum Roxb.;Amomum aculeatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Meistera;Meistera aculeata;6;7707728.0;196.0;627.0;4687.0;2758958.0;11037528.0;True;Liliopsida;11037528.0;
76;5302504;Amomum coccineum (Blume) K.Schum.;Amomum coccineum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Etlingera;Etlingera coccinea;6;7707728.0;196.0;627.0;4687.0;2759895.0;2760161.0;True;Liliopsida;2760161.0;
77;5301779;Amomum compactum Sol. ex Maton;Amomum compactum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Wurfbainia;Wurfbainia compacta;6;7707728.0;196.0;627.0;4687.0;2760461.0;10929810.0;True;Liliopsida;10929810.0;
78;5301790;Amomum dealbatum Roxb.;Amomum dealbatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Amomum;Amomum dealbatum;6;7707728.0;196.0;627.0;4687.0;7434655.0;5301790.0;False;Liliopsida;;
79;5301783;Amomum lappaceum Ridl.;Amomum lappaceum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Meistera;Meistera lappacea;6;7707728.0;196.0;627.0;4687.0;2758958.0;11047123.0;True;Liliopsida;11047123.0;
80;2871533;Amorphophallus paeoniifolius (Dennst.) Nicolson;Amorphophallus paeoniifolius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Amorphophallus;Amorphophallus paeoniifolius;6;7707728.0;196.0;551.0;6979.0;2871389.0;2871533.0;False;Liliopsida;;
81;8064989;Amorphophallus titanum (Becc.) Becc. ex Arcang.;Amorphophallus titanum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Amorphophallus;Amorphophallus titanum;6;7707728.0;196.0;551.0;6979.0;2871389.0;2871508.0;True;Liliopsida;2871508.0;
82;2871798;Amorphophallus variabilis Blume;Amorphophallus variabilis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Amorphophallus;Amorphophallus variabilis;6;7707728.0;196.0;551.0;6979.0;2871389.0;2871798.0;False;Liliopsida;;
83;4054004;Ampelocissus elegans (Kurz) Gagnep.;Ampelocissus elegans;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Vitales;Vitaceae;Ampelocissus;Ampelocissus elegans;6;7707728.0;220.0;7222050.0;6672.0;7293766.0;4054004.0;False;Magnoliopsida;;
84;4004836;Amyema tristis (Zoll.) Tiegh.;Amyema tristis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Santalales;Loranthaceae;Amyema;Amyema tristis;6;7707728.0;220.0;934.0;6663.0;7287853.0;4004836.0;False;Magnoliopsida;;
85;5421368;Anacardium occidentale L.;Anacardium occidentale;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Anacardium;Anacardium occidentale;6;7707728.0;220.0;933.0;2398.0;5421367.0;5421368.0;False;Magnoliopsida;;
86;2870563;Anadendrum latifolium Hook.f.;Anadendrum latifolium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Anadendrum;Anadendrum latifolium;6;7707728.0;196.0;551.0;6979.0;2870561.0;2870563.0;False;Liliopsida;;
87;3829613;Anamirta cocculus (L.) Wight & Arn.;Anamirta cocculus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Menispermaceae;Anamirta;Anamirta cocculus;6;7707728.0;220.0;399.0;2411.0;7268655.0;3829613.0;False;Magnoliopsida;;
88;5288819;Ananas comosus (L.) Merr.;Ananas comosus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Bromeliaceae;Ananas;Ananas comosus;6;7707728.0;196.0;1369.0;3740.0;2699430.0;5288819.0;False;Liliopsida;;
89;3156868;Anaxagorea luzonensis A.Gray;Anaxagorea luzonensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Anaxagorea;Anaxagorea luzonensis;6;7707728.0;220.0;718.0;9291.0;8275519.0;3156868.0;False;Magnoliopsida;;
90;3173178;Andrographis paniculata (Burm.fil.) Nees;Andrographis paniculata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Andrographis;Andrographis paniculata;6;7707728.0;220.0;408.0;2393.0;7740842.0;3173178.0;False;Magnoliopsida;;
91;5274878;Angiopteris evecta (G.Forst.) Hoffm.;Angiopteris evecta;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Marattiales;Marattiaceae;Angiopteris;Angiopteris evecta;6;7707728.0;7228684.0;394.0;6628.0;2650108.0;5274878.0;False;Polypodiopsida;;
92;3658093;Anisophyllea disticha (Jack) Baill.;Anisophyllea disticha;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Cucurbitales;Anisophylleaceae;Anisophyllea;Anisophyllea disticha;6;7707728.0;220.0;7224005.0;3658075.0;7321068.0;3658093.0;False;Magnoliopsida;;
93;5407273;Annona muricata L.;Annona muricata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Annona;Annona muricata;6;7707728.0;220.0;718.0;9291.0;3155252.0;5407273.0;False;Magnoliopsida;;
94;5407123;Annona reticulata L.;Annona reticulata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Annona;Annona reticulata;6;7707728.0;220.0;718.0;9291.0;3155252.0;5407123.0;False;Magnoliopsida;;
