;usageKey;acceptedUsageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;synonym;class;species;speciesKey;note
1576;2705428;2705441.0;Eragrostis amabilis (L.) Wight & Arn.;Eragrostis amabilis;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;True;Liliopsida;Eragrostis viscosa;2705441.0;3 synonym homonyms
1577;2705452;;Eragrostis bahiensis Schult.;Eragrostis bahiensis;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;False;Liliopsida;Eragrostis bahiensis;2705452.0;
1578;4149175;;Eragrostis brownii (Kunth) Nees;Eragrostis brownii;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;False;Liliopsida;Eragrostis brownii;4149175.0;
1579;2705369;;Eragrostis cilianensis (All.) Vignolo ex Janch.;Eragrostis cilianensis;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;False;Liliopsida;Eragrostis cilianensis;2705369.0;
1580;2705362;;Eragrostis elongata (Willd.) J.Jacq.;Eragrostis elongata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;False;Liliopsida;Eragrostis elongata;2705362.0;
1581;7810965;;Eragrostis interrupta P.Beauv.;Eragrostis interrupta;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;False;Liliopsida;Eragrostis interrupta;7810965.0;
1582;4143852;;Eragrostis nigra Nees ex Steud.;Eragrostis nigra;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;False;Liliopsida;Eragrostis nigra;4143852.0;
1583;2705400;;Eragrostis pilosa (L.) P.Beauv.;Eragrostis pilosa;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eragrostis;6;7707728.0;196.0;1369.0;3073.0;2705322.0;False;Liliopsida;Eragrostis pilosa;2705400.0;
1584;4138780;4117673.0;Eragrostis wightiana (Nees ex Steud.) Benth.;Eragrostis wightiana;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Myriostachya;6;7707728.0;196.0;1369.0;3073.0;4117674.0;True;Liliopsida;Myriostachya wightiana;4117673.0;
1585;3777996;;Eranthemum cinnabarinum Wall.;Eranthemum cinnabarinum;SPECIES;ACCEPTED;96;FUZZY;Plantae;Tracheophyta;Lamiales;Acanthaceae;Eranthemum;6;7707728.0;220.0;408.0;2393.0;2904520.0;False;Magnoliopsida;Eranthemum cinnabarinum;3777996.0;
1586;3777794;3773456.0;Eranthemum diversifolium Miq.;Eranthemum diversifolium;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Pseuderanthemum;6;7707728.0;220.0;408.0;2393.0;3173132.0;True;Magnoliopsida;Pseuderanthemum diversifolium;3773456.0;
1587;2904520;;Eranthemum L.;Eranthemum;GENUS;ACCEPTED;80;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Eranthemum;6;7707728.0;220.0;408.0;2393.0;2904520.0;False;Magnoliopsida;;;
1588;3776008;;Eranthemum wattii (Bedd.) Stapf;Eranthemum wattii;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Eranthemum;6;7707728.0;220.0;408.0;2393.0;2904520.0;False;Magnoliopsida;Eranthemum wattii;3776008.0;
1589;8199967;;Erechtites valerianifolius (Wolf ex Rchb.) DC.;Erechtites valerianifolius;SPECIES;ACCEPTED;86;FUZZY;Plantae;Tracheophyta;Asterales;Asteraceae;Erechtites;6;7707728.0;220.0;414.0;3065.0;3132453.0;False;Magnoliopsida;Erechtites valerianifolius;8199967.0;
1590;4138349;2704346.0;Eremochloa horneri Buse;Eremochloa horneri;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eremochloa;6;7707728.0;196.0;1369.0;3073.0;7670687.0;True;Liliopsida;Eremochloa ciliaris;2704346.0;
1591;5675516;4136722.0;Eriachne gracilis Brongn.;Eriachne gracilis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eriachne;6;7707728.0;196.0;1369.0;3073.0;5428485.0;True;Liliopsida;Eriachne pallescens;4136722.0;
1592;4136858;;Eriachne obtusa R.Br.;Eriachne obtusa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eriachne;6;7707728.0;196.0;1369.0;3073.0;5428485.0;False;Liliopsida;Eriachne obtusa;4136858.0;
1593;5677381;;Eriachne triseta Nees ex Steud.;Eriachne triseta;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eriachne;6;7707728.0;196.0;1369.0;3073.0;5428485.0;False;Liliopsida;Eriachne triseta;5677381.0;
1594;5677316;10832044.0;Erianthus arundinaceus (Retz.) Jeswiet;Erianthus arundinaceus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Tripidium;6;7707728.0;196.0;1369.0;3073.0;6431294.0;True;Liliopsida;Tripidium arundinaceum;10832044.0;
1595;3146683;;Erigeron sumatrensis Retz.;Erigeron sumatrensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Erigeron;6;7707728.0;220.0;414.0;3065.0;3146588.0;False;Magnoliopsida;Erigeron sumatrensis;3146683.0;
1596;3024146;10794683.0;Eriobotrya japonica (Thunb.) Lindl.;Eriobotrya japonica;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Rosales;Rosaceae;Rhaphiolepis;6;7707728.0;220.0;691.0;5015.0;3032335.0;True;Magnoliopsida;Rhaphiolepis loquata;10794683.0;
1597;4134481;9505679.0;Eriochloa decumbens F.M.Bailey;Eriochloa decumbens;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eriochloa;6;7707728.0;196.0;1369.0;3073.0;2702510.0;True;Liliopsida;Eriochloa barbatus;9505679.0;
1598;7752974;;Eriochloa ramosa Hack., 1906;Eriochloa ramosa;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eriochloa;6;7707728.0;196.0;1369.0;3073.0;2702510.0;False;Liliopsida;Eriochloa ramosa;7752974.0;
1599;2702514;10788355.0;Eriochloa subglabra (Nash) Hitchc.;Eriochloa subglabra;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Urochloa;6;7707728.0;196.0;1369.0;3073.0;2705813.0;True;Liliopsida;Urochloa polystachya;10788355.0;
1600;9769774;3784961.0;Erioglossum edule Blume;Erioglossum edule;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Lepisanthes;6;7707728.0;220.0;933.0;6657.0;7264784.0;True;Magnoliopsida;Lepisanthes rubiginosa;3784961.0;
1601;3061517;;Erismanthus obliquus Wall. ex Müll.Arg.;Erismanthus obliquus;SPECIES;ACCEPTED;96;FUZZY;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Erismanthus;6;7707728.0;220.0;1414.0;4691.0;3061514.0;False;Magnoliopsida;Erismanthus obliquus;3061517.0;
1602;3619782;7422148.0;Ervatamia dichotoma (Roxb.) Burkill;Ervatamia dichotoma;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Tabernaemontana;6;7707728.0;220.0;412.0;6701.0;3169624.0;True;Magnoliopsida;Tabernaemontana dichotoma;7422148.0;
1603;3034425;;Eryngium foetidum L.;Eryngium foetidum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Apiales;Apiaceae;Eryngium;6;7707728.0;220.0;1351.0;6720.0;3034387.0;False;Magnoliopsida;Eryngium foetidum;3034425.0;
1604;5349620;;Erythrina fusca Lour.;Erythrina fusca;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;6;7707728.0;220.0;1370.0;5386.0;2945830.0;False;Magnoliopsida;Erythrina fusca;5349620.0;
1605;5349628;5349620.0;Erythrina glauca Willd.;Erythrina glauca;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;6;7707728.0;220.0;1370.0;5386.0;2945830.0;True;Magnoliopsida;Erythrina fusca;5349620.0;
1606;5349646;;Erythrina microcarpa Koord. & Valeton;Erythrina microcarpa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;6;7707728.0;220.0;1370.0;5386.0;2945830.0;False;Magnoliopsida;Erythrina microcarpa;5349646.0;
1607;5349757;5349755.0;Erythrina micropteryx Poepp. ex Urb.;Erythrina micropteryx;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;6;7707728.0;220.0;1370.0;5386.0;2945830.0;True;Magnoliopsida;Erythrina poeppigiana;5349755.0;3 synonym homonyms
1608;5349586;5349581.0;Erythrina orientalis (L.) Murray;Erythrina orientalis;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;6;7707728.0;220.0;1370.0;5386.0;2945830.0;True;Magnoliopsida;Erythrina variegata;5349581.0;2 synonym homonyms
1609;5349636;;Erythrina subumbrans (Hassk.) Merr.;Erythrina subumbrans;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;6;7707728.0;220.0;1370.0;5386.0;2945830.0;False;Magnoliopsida;Erythrina subumbrans;5349636.0;
1610;3694172;7284882.0;Erythroxylum burmanicum Griff.;Erythroxylum burmanicum;SPECIES;SYNONYM;80;FUZZY;Plantae;Tracheophyta;Malpighiales;Erythroxylaceae;Erythroxylum;6;7707728.0;220.0;1414.0;6686.0;2873937.0;True;Magnoliopsida;Erythroxylum cuneatum;7284882.0;
1611;2873939;;Erythroxylum coca Lam.;Erythroxylum coca;SPECIES;ACCEPTED;81;FUZZY;Plantae;Tracheophyta;Malpighiales;Erythroxylaceae;Erythroxylum;6;7707728.0;220.0;1414.0;6686.0;2873937.0;False;Magnoliopsida;Erythroxylum coca;2873939.0;
1612;7284892;2873937.0;Erythroxylon L.;Erythroxylon;GENUS;SYNONYM;96;HIGHERRANK;Plantae;Tracheophyta;Malpighiales;Erythroxylaceae;Erythroxylum;6;7707728.0;220.0;1414.0;6686.0;2873937.0;True;Magnoliopsida;;;
1613;3694251;;Erythroxylum monogynum Roxb.;Erythroxylum monogynum;SPECIES;ACCEPTED;81;FUZZY;Plantae;Tracheophyta;Malpighiales;Erythroxylaceae;Erythroxylum;6;7707728.0;220.0;1414.0;6686.0;2873937.0;False;Magnoliopsida;Erythroxylum monogynum;3694251.0;
1614;7659771;8359925.0;Esenbeckia altissima Blume;Esenbeckia altissima;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Neesia;6;7707728.0;220.0;941.0;6685.0;3234031.0;True;Magnoliopsida;Neesia altissima;8359925.0;
1615;3176384;;Eucalyptus alba Reinw. ex Blume;Eucalyptus alba;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eucalyptus;6;7707728.0;220.0;690.0;5014.0;7493935.0;False;Magnoliopsida;Eucalyptus alba;3176384.0;
1616;7330639;5418493.0;Eucalyptus corymbosa Sm.;Eucalyptus corymbosa;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Corymbia;6;7707728.0;220.0;690.0;5014.0;3180424.0;True;Magnoliopsida;Corymbia gummifera;5418493.0;
1617;3176325;;Eucalyptus deglupta Blume;Eucalyptus deglupta;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eucalyptus;6;7707728.0;220.0;690.0;5014.0;7493935.0;False;Magnoliopsida;Eucalyptus deglupta;3176325.0;
1618;3176787;;Eucalyptus globulus Labill.;Eucalyptus globulus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eucalyptus;6;7707728.0;220.0;690.0;5014.0;7493935.0;False;Magnoliopsida;Eucalyptus globulus;3176787.0;
1619;3177224;;Eucalyptus saligna Sm.;Eucalyptus saligna;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eucalyptus;6;7707728.0;220.0;690.0;5014.0;7493935.0;False;Magnoliopsida;Eucalyptus saligna;3177224.0;
1620;5325597;5325598.0;Eucharis ×grandiflora Planch. & Linden;Eucharis grandiflora;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Urceolina;6;7707728.0;196.0;1169.0;7682.0;2857987.0;True;Liliopsida;Urceolina grandiflora;5325598.0;
1621;5675100;5290053.0;Euchlaena luxurians Durieu & Asch.;Euchlaena luxurians;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Zea;6;7707728.0;196.0;1369.0;3073.0;2705049.0;True;Liliopsida;Zea luxurians;5290053.0;2 synonym homonyms
1622;2951871;;Euchresta horsfieldii (Lesch.) Benn.;Euchresta horsfieldii;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Euchresta;6;7707728.0;220.0;1370.0;5386.0;2951865.0;False;Magnoliopsida;Euchresta horsfieldii;2951871.0;
1623;3723584;;Eucommia ulmoides Oliv.;Eucommia ulmoides;SPECIES;ACCEPTED;89;FUZZY;Plantae;Tracheophyta;Garryales;Eucommiaceae;Eucommia;6;7707728.0;220.0;628.0;3723582.0;3723583.0;False;Magnoliopsida;Eucommia ulmoides;3723584.0;
1624;2732472;;Eugeissona insignis Becc.;Eugeissona insignis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Eugeissona;6;7707728.0;196.0;552.0;7681.0;2732469.0;False;Liliopsida;Eugeissona insignis;2732472.0;
1625;2732477;;Eugeissona minor Becc.;Eugeissona minor;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Eugeissona;6;7707728.0;196.0;552.0;7681.0;2732469.0;False;Liliopsida;Eugeissona minor;2732477.0;
1626;2732470;;Eugeissona tristis Griff.;Eugeissona tristis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Eugeissona;6;7707728.0;196.0;552.0;7681.0;2732469.0;False;Liliopsida;Eugeissona tristis;2732470.0;
1627;2732474;;Eugeissona utilis Becc.;Eugeissona utilis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Eugeissona;6;7707728.0;196.0;552.0;7681.0;2732469.0;False;Liliopsida;Eugeissona utilis;2732474.0;
1628;5014;;Myrtaceae;Myrtaceae;FAMILY;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Myrtales;Myrtaceae;;6;7707728.0;220.0;690.0;5014.0;;False;Magnoliopsida;;;
1629;220;;Magnoliopsida;Magnoliopsida;CLASS;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;;;;6;7707728.0;220.0;;;;False;Magnoliopsida;;;
1630;5418786;3182455.0;Eugenia argutata Koord. & Valeton;Eugenia argutata;SPECIES;SYNONYM;96;FUZZY;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium acutatum;3182455.0;
1631;5416259;;Eugenia axillaris (Sw.) Willd.;Eugenia axillaris;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;Eugenia axillaris;5416259.0;
1632;5419012;7068886.0;Eugenia claviflora Roxb.;Eugenia claviflora;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium claviflorum;3183120.0;
1633;5418745;3182325.0;Eugenia clavimyrtus Koord. & Valeton;Eugenia clavimyrtus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium glabratum;3182325.0;
1634;3029010;;Syzygium Gaertn.;Syzygium;GENUS;ACCEPTED;95;HIGHERRANK;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;False;Magnoliopsida;;;
1635;5418720;3182269.0;Eugenia conglomerata Duthie;Eugenia conglomerata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium conglomeratum;3182269.0;
1636;8427626;;Eugenia cuprea (O.Berg) Mattos;Eugenia cuprea;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;Eugenia cuprea;8427626.0;
1637;7480154;;Eugenia cymosa Sieber ex C.Presl, 1828;Eugenia cymosa;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;Eugenia cymosa;7480154.0;
1638;5419481;3184509.0;Eugenia domestica Baill.;Eugenia domestica;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium malaccense;3184509.0;
1639;5014;;Myrtaceae;Myrtaceae;FAMILY;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Myrtales;Myrtaceae;;6;7707728.0;220.0;690.0;5014.0;;False;Magnoliopsida;;;
1640;5419378;3184211.0;Eugenia glauca King;Eugenia glauca;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium glaucum;3184211.0;
1641;5419225;7370452.0;Eugenia grandis Wight;Eugenia grandis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium grande;7370452.0;
1642;5418718;3182267.0;Eugenia helferi Duthie;Eugenia helferi;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium helferi;3182267.0;
1643;5418996;9343508.0;Eugenia jamboloides Koord. & Valeton;Eugenia jamboloides;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium racemosum;3183081.0;
1644;7640192;;Eugenia jambos Blanco, 1837;Eugenia jambos;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;Eugenia jambos;7640192.0;
1645;5419041;3183180.0;Eugenia javanica Lam.;Eugenia javanica;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium samarangense;3183180.0;
1646;3177662;;Eugenia L.;Eugenia;GENUS;ACCEPTED;96;HIGHERRANK;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;;;
1647;7645633;;Eugenia lepidocarpa Wall., 1831;Eugenia lepidocarpa;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;Eugenia lepidocarpa;7645633.0;
1648;5416550;5416458.0;Eugenia michelii Lam.;Eugenia michelii;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;True;Magnoliopsida;Eugenia uniflora;5416458.0;
1649;5419062;3183246.0;Eugenia microcyma Koord. & Valeton;Eugenia microcyma;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium microcymum;3183246.0;
1650;3177662;;Eugenia L.;Eugenia;GENUS;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;;;
1651;5419351;3184115.0;Eugenia operculata Roxb.;Eugenia operculata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium nervosum;3184115.0;
1652;5419158;3183553.0;Eugenia pendens Duthie;Eugenia pendens;SPECIES;SYNONYM;96;FUZZY;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium pendens;3183553.0;
1653;5419084;3183305.0;Eugenia pergamentacea King;Eugenia pergamentacea;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium pergamentaceum;3183305.0;
1654;7527528;;Eugenia polita Wall., 1831;Eugenia polita;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;Eugenia polita;7527528.0;
1655;5418702;3182214.0;Eugenia polycephala Miq.;Eugenia polycephala;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium polycephalum;3182214.0;
1656;5419328;3184063.0;Eugenia pseudosubtilis King;Eugenia pseudosubtilis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium borneense;3184063.0;
1657;5014;;Myrtaceae;Myrtaceae;FAMILY;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Myrtales;Myrtaceae;;6;7707728.0;220.0;690.0;5014.0;;False;Magnoliopsida;;;
1658;5418725;3182274.0;Eugenia scortechinii King;Eugenia scortechinii;SPECIES;SYNONYM;96;FUZZY;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium scortechinii;3182274.0;
1659;3177662;;Eugenia L.;Eugenia;GENUS;ACCEPTED;80;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;;;
1660;7632031;;Eugenia spicata Buch.-Ham. ex Wall.;Eugenia spicata;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Eugenia;6;7707728.0;220.0;690.0;5014.0;3177662.0;False;Magnoliopsida;Eugenia spicata;7632031.0;
1661;5418923;3182861.0;Eugenia subglauca Koord. & Valeton;Eugenia subglauca;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium littorale;3182861.0;
1662;5418861;3182676.0;Eugenia suringariana Koord. & Valeton;Eugenia suringariana;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium suringarianum;3182676.0;
1663;5419130;3183467.0;Eugenia tumida Duthie;Eugenia tumida;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;6;7707728.0;220.0;690.0;5014.0;3029010.0;True;Magnoliopsida;Syzygium pyrifolium;3183467.0;
1664;5415594;5415592.0;Eugenia variifolia Barb.Rodr. ex Chodat & Hassl.;Eugenia variifolia;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Plinia;6;7707728.0;220.0;690.0;5014.0;3173680.0;True;Magnoliopsida;Plinia rivularis;5415592.0;2 synonym homonyms
1665;2805899;;Eulophia R.Br.;Eulophia;GENUS;ACCEPTED;95;HIGHERRANK;Plantae;Tracheophyta;Asparagales;Orchidaceae;Eulophia;6;7707728.0;196.0;1169.0;7689.0;2805899.0;False;Liliopsida;;;
1666;3190188;;Melicope J.R.Forst. & G.Forst.;Melicope;GENUS;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;6;7707728.0;220.0;933.0;2396.0;3190188.0;False;Magnoliopsida;;;
1667;3190188;;Melicope J.R.Forst. & G.Forst.;Melicope;GENUS;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;6;7707728.0;220.0;933.0;2396.0;3190188.0;False;Magnoliopsida;;;
1668;11336934;7269372.0;Euodia meliaefolia (Hance ex Walpers) Benth.;Euodia meliaefolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Tetradium;6;7707728.0;220.0;933.0;2396.0;3232955.0;True;Magnoliopsida;Tetradium glabrifolium;7269372.0;
1669;5594229;3833431.0;Euodia quercifolia (B.S.Williams) Ridl.;Euodia quercifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;6;7707728.0;220.0;933.0;2396.0;3190188.0;True;Magnoliopsida;Melicope denhamii;3833431.0;
1670;5594219;3833431.0;Euodia ridleyi Hochr.;Euodia ridleyi;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;6;7707728.0;220.0;933.0;2396.0;3190188.0;True;Magnoliopsida;Melicope denhamii;3833431.0;
1671;5594209;3832621.0;Euodia roxburghiana (Cham.) Benth.;Euodia roxburghiana;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;6;7707728.0;220.0;933.0;2396.0;3190188.0;True;Magnoliopsida;Melicope lunu-ankenda;3832621.0;
