;id;species;varietas;family;penemu;referensi
1305;K0301263;Dalbergia Cochinchinensis;;Papilionaceae;Pierre;EISAI
1306;K0301264;Dalbergia Cumingana;;Papilionaceae;;EISAI
1307;K0301266;Dalbergia Latifolia;;Papilionaceae;Roxb;EISAI
1308;K0301267;Dalbergia Parviflora;;Papilionaceae;Roxb;EISAI
1309;K0301268;Dalbergia Pinnata;;Papilionaceae;Prain;EISAI
1310;K0301269;Dalbergia Sissoo;;Papilionaceae;Roxb;EISAI
1311;K0301762;Damatophorus Erythrospermum;;Sapindaceae;Zipp;EISAI
1312;K0303207;Danthonia Pilosa;;Poaceae;R.Br;EISAI
1313;K0300379;Daphne Composita;;Thymelaeaceae;(L.F) Gilg ;EISAI
1314;K0100025;Datura Metel;;Solanaceae;L;dr.Setiawan Jilid 2
1315;K0302329;Datura Stramonium;;Solanaceae;L;EISAI
1316;K0100034;Daucus Carota;;Umbelliferae;L;dr.Setiawan Jilid 2
1317;K0301522;Debregeasia Dichotoma;;Urticaceae;Wedd;EISAI
1318;K0300126;Dehaasia Caesia;;Lauraceae ;Bi;EISAI
1319;K0300127;Dehaasia Media;;Lauraceae ;Bi;EISAI
1320;K0300128;Dehaasia Microcarpa;;Lauraceae ;Bi;EISAI
1321;K0301128;Delonix Regia ;;Caesalpiniaceae;Raffin;EISAI
1322;K0303069;Dendrobium Crumenatum;;Orchidaceae ;Sw;EISAI
1323;K0303070;Dendrobium Faciferum;;Orchidaceae ;J.J.Sm;EISAI
1324;K0303071;Dendrobium Salaccense;;Orchidaceae ;Lidl;EISAI
1325;K0303072;Dendrobium Utile;;Orchidaceae ;J.J.Sm;EISAI
1326;K0303208;Dendrocalamus Giganteus;;Poaceae;Munro;EISAI
1327;K0303209;Dendrocalamus Hamiltonii;;Poaceae;Nees Et Arn;EISAI
1328;K0303210;Dendrocalamus Pendulus;;Poaceae;Ridl;EISAI
1329;K0301523;Dendrocnide Stimulans;;Urticaceae;Chew;EISAI
1330;K0301574;Dendrophthoe Pentandra;;Loranthaceae;Miq;EISAI
1331;K0301577;Dendrotrophe Frutescens;;Santalaceae;;EISAI
1332;K0301578;Dendrotrophe Umbellata;;Santalaceae;Miq;EISAI
1333;K0301270;Derris Elliptica;;Papilionaceae;Benth;EISAI
1334;K0301271;Derris Heptaphylla;;Papilionaceae;Merr;EISAI
1335;K0301272;Derris Malaccensis;;Papilionaceae;Prain;EISAI
1336;K0301273;Derris Polyphylla;;Papilionaceae;K & V;EISAI
1337;K0301226;Derris Scandens;;Papilionaceae;Benth;EISAI
1338;K0301274;Derris Thysiflora;;Papilionaceae;Benth;EISAI
1339;K0301265;Derris Trifoliata;;Papilionaceae;Lour;EISAI
1340;K0302919;Desmocus Orthocanthos;;Arecaceae;Mart;EISAI
1341;K0301276;Desmodium Auricultaum;;Papilionaceae;DC;EISAI
1342;K0301277;Desmodium Biarticulatum;;Papilionaceae;F.V.Muell;EISAI
1343;K0301278;Desmodium Capitatum;;Papilionaceae;DC;EISAI
1344;K0301275;Desmodium Gangeticum;;Papilionaceae;DC;EISAI
1345;K0301279;Desmodium Gyrans;;Papilionaceae;DC;EISAI
1346;K0301280;Desmodium Gyroides;;Papilionaceae;DC;EISAI
1347;K0301281;Desmodium Heterocarpon;;Papilionaceae;DC;EISAI
1348;K0301282;Desmodium Heterophyllum;;Papilionaceae;DC;EISAI
1349;K0301283;Desmodium Intortum;;Papilionaceae;Fawc & Rendle;EISAI
1350;K0301284;Desmodium Latifolium;;Papilionaceae;Dc;EISAI
1351;K0301285;Desmodium Ovalifolium;;Papilionaceae;Wall;EISAI
1352;K0301286;Desmodium Pulchellum;;Papilionaceae;Benth;EISAI
1353;K0301287;Desmodium Purpureum;;Papilionaceae;Fawc & Rendle;EISAI
1354;K0301288;Desmodium Repandum;;Papilionaceae;DC;EISAI
1355;K0301289;Desmodium Timorense;;Papilionaceae;DC;EISAI
1356;K0301290;Desmodium Triflorum;;Papilionaceae;DC;EISAI
1357;K0000076;Desmodium Triquetrum;;Papilionaceae;(L.) DC;MMI
1358;K0301291;Desmodium Umbellatum;;Papilionaceae;DC;EISAI
1359;K0300055;Desmos Cochinchinensis;;Annonaceae;Lour;EISAI
1360;K0300056;Desmos Dasymaschala;;Annonaceae;Saff;EISAI
1361;K0301129;Dialium Indium;;Caesalpiniaceae;L;EISAI
1362;K0301130;Dialium Maingayi;;Caesalpiniaceae;Baker;EISAI
1363;K0301131;Dialium Patens;;Caesalpiniaceae;Baker;EISAI
1364;K0301132;Dialium Platysepalum;;Caesalpiniaceae;Baker;EISAI
1365;K0302688;Dianella Bancana;;Liliaceae;Miq;EISAI
1366;K0302689;Dianella Ensifolia;;Liliaceae;(L)Dc;EISAI
1367;K0301958;Dicalyx Tinctorius;;Symplocaceae;Bi;EISAI
1368;K0301075;Dichapetalum Griffithii;;Dichapetalaceae;Hook.F;EISAI
1369;K0301076;Dichapetalum Lauro-Cerasus;;Dichapetalaceae;Engl;EISAI
1370;K0302365;Dichondra Repens;;Convolvulaceae;Forster;EISAI
1371;K0301892;Dichopsis Bancana;;Sapotaceae;Miq;EISAI
1372;K0301893;Dichopsis Gutta;;Sapotaceae;Benth & Hook;EISAI
1373;K0301894;Dichopsis Pustulata;;Sapotaceae;Hemsley;EISAI
1374;K0301053;Dichroa Febrifuga;;Hydrangeaceae;Auct;EISAI
1375;K0302262;Dichrochepala Bicolor ;;Asteraceae;Schlachtend;EISAI
1376;K0300764;Diclido Carpus Javanicus;;Tiliaceae;;EISAI
1377;K0302458;Dicliptera Chinensis;;Acanthaceae;Nees;EISAI
1378;K0302459;Dicliptera Rosea;;Acanthaceae;Ridl;EISAI
1379;K0302416;Didissandra Frutescens;;Gesneriaceae;G.B Clarke;EISAI
1380;K0302417;Didymocarpus Corchorifolia;;Gesneriaceae;Br;EISAI
1381;K0302921;Didymosperma Porphyrocarpun;;Arecaceae;Wendl & Drude;EISAI
1382;K0303211;Diectomis Fastigiata;;Poaceae;(Swartz)Beauv;EISAI
1383;K0302719;Dieffenbachia Bowmanni;;Araceae ;Veitch;EISAI
1384;K0100065;Digitalis Purpurea;;Scrophulariaceae; L;dr.Setiawan Jilid 4
1385;K0303212;Digitaria Ciliaris;;Poaceae;Willd;EISAI
1386;K0303213;Digitaria Digitata;;Poaceae;Buese;EISAI
1387;K0303214;Digitaria Elythroblephera;;Poaceae;Miq;EISAI
1388;K0303215;Digitaria Pedicellaris;;Poaceae;Prain;EISAI
1389;K0303216;Digitaria Perrotteetii;;Poaceae;Backer;EISAI
1390;K0303217;Digitaria Pertunuis;;Poaceae;Buese;EISAI
1391;K0303218;Digitaria Rhopalotricha;;Poaceae;Buese;EISAI
1392;K0303219;Digitaria Urochloides;;Poaceae;Buese;EISAI
1393;K0300403;Dillenia Elliptica;;Dilleniaceae;Thunb;EISAI
1394;K0300404;Dillenia Exelsa;;Dilleniaceae;Gilg;EISAI
1395;K0300405;Dillenia Indica ;;Dilleniaceae;L;EISAI
1396;K0300406;Dillenia Meliosmifolia ;;Dilleniaceae;Hook.F;EISAI
1397;K0300407;Dillenia Ochreata ;;Dilleniaceae;Gilg;EISAI
1398;K0300408;Dillenia Pulchella;;Dilleniaceae;Gilg;EISAI
1399;K0300409;Dillenia Scandens;;Dilleniaceae;;EISAI
1400;K0300410;Dillenia Suffruticosa;;Dilleniaceae;Martelli;EISAI
1401;K0300411;Dillenia Sumatrana ;;Dilleniaceae;Miq;EISAI
1402;K0303220;Dimeria Ornithopoda;;Poaceae;Trin;EISAI
1403;K0303221;Dinochloa Scandens;;Poaceae;O.K;EISAI
1404;K0301292;Dioclea Lasiocarpa;;Papilionaceae;Mart;EISAI
1405;K0302762;Dioscorea Alata;;Dioscoreaceae;L;EISAI
1406;K0302763;Dioscorea Anguina;;Dioscoreaceae;Roxb;EISAI
1407;K0302764;Dioscorea Blumei;;Dioscoreaceae;Prain & Burkill;EISAI
1408;K0302765;Dioscorea Bulbifera;;Dioscoreaceae;L;EISAI
1409;K0302766;Dioscorea Cirrhosa;;Dioscoreaceae;Lour;EISAI
1410;K0000074;Dioscorea Hispida;;Dioscoreaceae;Dennst;MMI
1411;K0302767;Dioscorea Kingii ;;Dioscoreaceae;Kunth;EISAI
1412;K0302768;Dioscorea Laurifolia;;Dioscoreaceae;Wall;EISAI
1413;K0302769;Dioscorea Macroura;;Dioscoreaceae;Harms;EISAI
1414;K0302770;Dioscorea Piscatorum;;Dioscoreaceae;Pet.B;EISAI
1415;K0302771;Dioscorea Steno Mariflora;;Dioscoreaceae;Pet.B;EISAI
1416;K0302772;Dioscorea Tamariscliflora;;Dioscoreaceae;Pet.B;EISAI
1417;K0301861;Diospyros Buxifolia;;Ebenaceae;Hiern;EISAI
1418;K0301863;Diospyros Chloroxylon;;Ebenaceae;Roxb;EISAI
1419;K0301865;Diospyros Diepenhorstii;;Ebenaceae;Miq;EISAI
1420;K0301866;Diospyros Discolor;;Ebenaceae;Willd;EISAI
1421;K0301867;Diospyros Ebenaster;;Ebenaceae;Retz;EISAI
1422;K0301868;Diospyros Ebenum Kuning;;Ebenaceae;;EISAI
1423;K0301870;Diospyros Fasciculosa;;Ebenaceae;F;EISAI
1424;K0301871;Diospyros Ferred;;Ebenaceae;Bakh;EISAI
1425;K0301872;Diospyros Hasseltii;;Ebenaceae;Zol;EISAI
1426;K0301873;Diospyros Hiernii;;Ebenaceae;Kds;EISAI
1427;K0301874;Diospyros Kaki;;Ebenaceae;L;EISAI
1428;K0301875;Diospyros Lucida;;Ebenaceae;Wall;EISAI
1429;K0301876;Diospyros Macrophylla;;Ebenaceae;Bi;EISAI
1430;K0301877;Diospyros Maingayi;;Ebenaceae;Bakh;EISAI
1431;K0301869;Diospyros Melanoxylon;;Ebenaceae;;EISAI
1432;K0301878;Diospyros Mollis ;;Ebenaceae;Wall;EISAI
1433;K0301879;Diospyros Pseudo Ebenum;;Ebenaceae;;EISAI
1434;K0301864;Diospyros Sumatrana;;Ebenaceae;Miq;EISAI
1435;K0301880;Diospyros Utilis;;Ebenaceae;K & V;EISAI
1436;K0303222;Diplachnea Tectoneticola;;Poaceae;Backer;EISAI
1437;K0300765;Diplophractum Auriculatum;;Tiliaceae;Desf;EISAI
1438;K0302131;Diplospora Javanica;;Rubiaceae;K & V;EISAI
1439;K0300516;Dipterocarpus Balsamifera;;Dipterocarpaceae;K & V;EISAI
1440;K0300517;Dipterocarpus Bancana;;Dipterocarpaceae;Burch;EISAI
1441;K0300518;Dipterocarpus Baudii;;Dipterocarpaceae;Korth;EISAI
1442;K0300519;Dipterocarpus Crinita;;Dipterocarpaceae;Dyer;EISAI
1443;K0300520;Dipterocarpus Grandiflora;;Dipterocarpaceae;Blanco;EISAI
1444;K0300521;Dipterocarpus Kunstleri;;Dipterocarpaceae;King;EISAI
1445;K0300522;Dipterocarpus Marginata;;Dipterocarpaceae;Korth;EISAI
1446;K0300523;Dipterocarpus Pubescens;;Dipterocarpaceae;;EISAI
1447;K0300524;Dipterocarpus Skinneri;;Dipterocarpaceae;King;EISAI
1448;K0300525;Dipterocarpus Tampurau;;Dipterocarpaceae;Korth;EISAI
1449;K0300526;Dipterocarpus Trinervis;;Dipterocarpaceae;Bi;EISAI
1450;K0300527;Dipterocarpus Warburgii;;Dipterocarpaceae;Brandis;EISAI
1451;K0302071;Dischidia Gaudichandii;;Asclepiadaceae;Decne;EISAI
1452;K0302072;Dischidia Spec;;Asclepiadaceae;;EISAI
1453;K0300057;Disepalum Longipes;;Annonaceae;King;EISAI
1454;K0302514;Dodonaea Lamponga;;Verbenaceae;Miq;EISAI
1455;K0301758;Dodonaea Viscosa;;Sapindaceae;Jacq;EISAI
1456;K0302430;Dolichandrone Caudafelina;;Bignoniaceae;Benth;EISAI
1457;K0302431;Dolichandrone Longissima;;Bignoniaceae;K.Schum;EISAI
1458;K0301233;Dolichos Biflorus;;Papilionaceae;Auct;EISAI
1459;K0301293;Dolichos Hosei;;Papilionaceae;Craib;EISAI
1460;K0301229;Dolichos Lablab;;Papilionaceae;L;EISAI
1461;K0300808;Dombeya Spectabilis;;Sterculiaceae;Boj;EISAI
1462;K0302638;Donacodes Paludosa;;Zingiberaceae;Bi;EISAI
1463;K0302639;Donacodes Pininga;;Zingiberaceae;Bi;EISAI
1464;K0302640;Donacodes Villosa;;Zingiberaceae;T & B;EISAI
1465;K0300528;Doona Odorata;;Dipterocarpaceae;Burk;EISAI
1466;K0301461;Dorstenia Contrajerva;;Moraceae;L;EISAI
1467;K0301462;Dorstenia Spec;;Moraceae;;EISAI
1468;K0302778;Dracaena Graminifolia;;Agavaceae;Wall;EISAI
1469;K0302779;Dracaena Maingayi;;Agavaceae;Hook.F;EISAI
1470;K0301799;Dracontomelon Celebicum;;Anacaridaceae;Kds;EISAI
1471;K0301800;Dracontomelon Mangiferum;;Anacaridaceae;Bi;EISAI
1472;K0301801;Dracontomelon Spec;;Anacaridaceae;;EISAI
1473;K0302073;Dregea Pubescens;;Asclepiadaceae;Boerl;EISAI
1474;K0300302;Drosera Burmani;;Droseraceae;Vahl;EISAI
1475;K0300303;Drymaria Cordata;;Caryophyllaceae;(L)Willd;EISAI
1476;K0300304;Drymaria Hirsuta;;Caryophyllaceae;Barth;EISAI
1477;K0000075;Drymoglossum Piloselloides;;Polypodiaceae;C.Chr;MMI
1478;K0302922;Drymophloeus Ceramensis;;Arecaceae;Scheff;EISAI
1479;K0302923;Drymophloeus Jaculatorius;;Arecaceae;Mart;EISAI
1480;K0302924;Drymophloeus Singaporensis;;Arecaceae;Hook.F;EISAI
1481;K0300529;Dryobalanops Aromatica;;Dipterocarpaceae;Gaertn;EISAI
1482;K0300530;Dryobalanops Oblongifolia;;Dipterocarpaceae;Dryer;EISAI
1483;K0300531;Dryobalanops Oiocarpa;;Dipterocarpaceae;V.Sl.Msc;EISAI
1484;K0300968;Drypetes Ovalis;;Euphorbiaceae;Pax & Hoffm;EISAI
1485;K0300970;Drypetes Simalurensis;Var Latifolia Jj.Sm;Euphorbiaceae;JJ.Sm;EISAI
1486;K0300969;Drypetes Simalurensis;;Euphorbiaceae;JJ.Sm;EISAI
1487;K0300971;Drypetes Subsymmetrica;;Euphorbiaceae;JJ.Sm;EISAI
1488;K0300366;Duabanga  Sonneratioides;;Sonneratiaceae;Buch-Ham;EISAI
1489;K0300365;Duabanga Grandriflora;;Sonneratiaceae;Wall;EISAI
1490;K0301058;Duchesnea Chrysantha;;Rosaceae;Miq;EISAI
1491;K0302515;Duranta Erecta;;Verbenaceae;L;EISAI
1492;K0300836;Durio Kutejensis;;Bombacaceae;Becc;EISAI
1493;K0300837;Durio Oxleyanus;;Bombacaceae;Griff;EISAI
1494;K0300838;Durio Zibethinus;;Bombacaceae;Murr;EISAI
1495;K0302920;Dyctyosperma Album;;Arecaceae;Wet D;EISAI
1496;K0302015;Dyera Costulata;;Apocynaceae;Hook.F;EISAI
1497;K0302925;Dypsis Decipiens;;Arecaceae;Hort;EISAI
1498;K0302926;Dypsis Madagascariensis;;Arecaceae;Hort;EISAI
1499;K0302552;Dysophylla Auricularia;;Lamiaceae;(L)Bi;EISAI
1500;K0301737;Dysoxylum Acutangulum;;Meliaceae;Miq;EISAI
1501;K0301736;Dysoxylum Alliaceum;;Meliaceae;BI;EISAI
1502;K0301738;Dysoxylum Caulifloru;;Meliaceae;Hiern;EISAI
1503;K0301739;Dysoxylum Cauloatachyma;;Meliaceae;Miq;EISAI
1504;K0301740;Dysoxylum Costulatum;;Meliaceae;Miq;EISAI
1505;K0301741;Dysoxylum Densiflorum;;Meliaceae;Miq;EISAI
1506;K0301742;Dysoxylum Excelsum;;Meliaceae;Bi;EISAI
1507;K0301728;Dysoxylum Gaudichaudianum;;Meliaceae;Miq;EISAI
1508;K0301743;Dysoxylum Heyneanum;;Meliaceae;Val;EISAI
1509;K0301744;Dysoxylum Macrocarpum;;Meliaceae;Bi;EISAI
1510;K0301745;Dysoxylum Ramiflorum;;Meliaceae;Miq;EISAI
1511;K0301746;Dysoxylum Velutinum;;Meliaceae;Kds;EISAI
1512;K0302460;Ebermaiera Elongata;;Acanthaceae;Nees;EISAI
1513;K0200009;Echinacea Angustifolia;Var Angustifolia;Asteraceae;Dc ;WHO Jilid 1
1514;K0200010;Echinacea Pallida ;;Asteraceae;(Nutt)Nutt;WHO Jilid 1
1515;K0200011;Echinacea Purpurea;;Asteraceae;(L)Moench;WHO Jilid 1
1516;K0300783;Echinocarpus Sigun;;Elaeocarpaceae;;EISAI
1517;K0303223;Echinochloa Colona;;Poaceae;Link;EISAI
1518;K0303224;Echinochloa Crus Gallip;;Poaceae;Beauv;EISAI
1519;K0303225;Echinolaena Polystachya;;Poaceae;H.B.K;EISAI
1520;K0300972;Echinus Trisulens;;Euphorbiaceae;Lour;EISAI
1521;K0000077;Eclipta Prostata;;Asteraceae;(L.) L;MMI
1522;K0303226;Ectrosia Leporina;;Poaceae;R.Br;EISAI
1523;K0300129;Ediandra Rubescens;;Lauraceae ;Miq;EISAI
1524;K0302317;Ehretia Acuminata;;Boraginaceae;R.Br;EISAI
1525;K0100103;Eichhornia Crassipes;;Pontederiaceae; [Mart.] Solms;dr.Setiawan Jilid 6
1526;K0301607;Elaeagnus Javanica;;Elaeagnaceae;;EISAI
1527;K0300532;Elaegene Sumatrana;;Dipterocarpaceae;;EISAI
1528;K0302927;Elaeis Guineensis;;Arecaceae;;EISAI
1529;K0300784;Elaeocarpus Acuminata;;Elaeocarpaceae;K & V;EISAI
1530;K0300785;Elaeocarpus Ganitrus;;Elaeocarpaceae;Roxb;EISAI
1531;K0300786;Elaeocarpus Glabra;;Elaeocarpaceae;BI;EISAI
1532;K0000084;Elaeocarpus Grandiflora;;Elaeocarpaceae;Smith;MMI
1533;K0300787;Elaeocarpus Hulleti;;Elaeocarpaceae;King;EISAI
1534;K0300788;Elaeocarpus Macrophylla;;Elaeocarpaceae;BI;EISAI
1535;K0300789;Elaeocarpus Mastersi;;Elaeocarpaceae;King;EISAI
1536;K0300790;Elaeocarpus Obtusa;;Elaeocarpaceae;BI;EISAI
1537;K0300791;Elaeocarpus Pedunculata;;Elaeocarpaceae;Wall;EISAI
1538;K0300792;Elaeocarpus Petiolatus;;Elaeocarpaceae;Wall;EISAI
1539;K0300793;Elaeocarpus Serratus;;Elaeocarpaceae;L;EISAI
1540;K0300794;Elaeocarpus Stipularis;;Elaeocarpaceae;BI;EISAI
1541;K0300795;Elaeocarpus Varetonii;;Elaeocarpaceae;Hochr;EISAI
1542;K0301546;Elaeodendron Orientale;;Celastraceae;Jacq;EISAI
1543;K0300973;Elateriospermum Tapos;;Euphorbiaceae;BI;EISAI
1544;K0301524;Elatostema Latifolia;;Urticaceae;H.Schrot;EISAI
1545;K0000087;Elephantopus Scaber;;Asteraceae;L;MMI
1546;K0302263;Elephantopus Tomentosa;;Asteraceae;L;EISAI
1547;K0302641;Elettaria Atropurpurea;;Zingiberaceae;T & B;EISAI
1548;K0302642;Elettaria Cardamomum;;Zingiberaceae;M.Aton;EISAI
1549;K0302643;Elettaria Minor;;Zingiberaceae;Bi;EISAI
1550;K0302644;Elettaria Mollis;;Zingiberaceae;Bi;EISAI
1551;K0302645;Elettaria Pallida;;Zingiberaceae;Bi;EISAI
1552;K0302646;Elettariopsis Sumatrana;;Zingiberaceae;;EISAI
1553;K0300418;Eleutherandra Pes-Cervi;;Flacourtiaceae;V.Si;EISAI
1554;K0302264;Eleutheranthera Rudelaris;;Asteraceae;Sch.Bip;EISAI
1555;K0000078;Eleutherine Palmifolia;;Stemonaceae;(L.) Merr;MMI
1556;K0200025;Eleutherococcus Senticosus ;;Araliaceae;(Rupr Et Maxim) Maxim;WHO Jilid 2
1557;K0300058;Ellipeia Nervosa;;Annonaceae;Hook.F. & Th ;EISAI
1558;K0301952;Embelia Ribes;;Myrsinaceae;Burm;EISAI
1559;K0300974;Emblica Officinalis;;Euphorbiaceae;Gaertn;EISAI
1560;K0100123;Emilia Sonchifolia ;;Asteraceae;(L) Dc;dr.Setiawan Jilid 6
1561;K0300975;Endospermum Malaccense;;Euphorbiaceae;Muell.Arg;EISAI
1562;K0300976;Endospermum Ovalifolium;;Euphorbiaceae;Pax & Hoffm;EISAI
1563;K0300977;Endospermum Spec;;Euphorbiaceae;;EISAI
1564;K0301827;Engelhardtia Serrata;;Juglandaceae;Bi;EISAI
1565;K0301828;Engelhardtia Spicata;;Juglandaceae;Lesh;EISAI
1566;K0302570;Enhalus Acoroides;;Hydrocharitaceae;R Et S;EISAI
1567;K0301188;Entada Phaseoloides;;Mimosaceae;Merr;EISAI
1568;K0302265;Enydra Fluctuans ;;Asteraceae;Lour;EISAI
1569;K0302266;Epaltes Divaricata;;Asteraceae;Caht;EISAI
1570;K0200012;Ephedra Sinica;;Ephedraceae;Stapf;WHO Jilid 1
1571;K0303073;Epidendrum Radicans;;Orchidaceae ;Pav;EISAI
1572;K0100060;Epiphyllum Oxypetalum ;;Cactaceae;Haw;dr.Setiawan Jilid 3
1573;K0302418;Episcia Fulgida;;Gesneriaceae;Hook.F;EISAI
1574;K0000088;Equisetum Debile;;Equisetaceae;Roxb;MMI
1575;K0303228;Eragrostis Amabilis;;Poaceae;W & A;EISAI
1576;K0303227;Eragrostis Amabilis;;Poaceae;O.K;EISAI
1577;K0303229;Eragrostis Bahiensis;;Poaceae;Schult;EISAI
1578;K0303230;Eragrostis Brownii;;Poaceae;Nees;EISAI
1579;K0303231;Eragrostis Cilianensis;;Poaceae;(All)Vignolo Lutati;EISAI
1580;K0303232;Eragrostis Elongata;;Poaceae;Jacq;EISAI
1581;K0303233;Eragrostis Interrupta;;Poaceae;Doell;EISAI
1582;K0303234;Eragrostis Nigra;;Poaceae;Nees;EISAI
1583;K0303235;Eragrostis Pilosa;;Poaceae;P.Beauv;EISAI
1584;K0303236;Eragrostis Wightiana;;Poaceae;Benth;EISAI
1585;K0302461;Eranthemum Cinnabarium;;Acanthaceae;Wall;EISAI
1586;K0302462;Eranthemum Diversifolium;;Acanthaceae;Miq;EISAI
1587;K0302463;Eranthemum Spec;;Acanthaceae;;EISAI
1588;K0302464;Eranthemum Wattii;;Acanthaceae;Stapf;EISAI
1589;K0302267;Erechites Valerianifolia;;Asteraceae;Dc;EISAI
1590;K0303237;Eremochloa Horneri;;Poaceae;Buese;EISAI
1591;K0303238;Eriachne Gracilis;;Poaceae;Brogn;EISAI
1592;K0303239;Eriachne Obtusa;;Poaceae;R.Br;EISAI
1593;K0303240;Eriachne Triseta;;Poaceae;Nees;EISAI
1594;K0303241;Erianthus Arundinaceus;;Poaceae;(Retz)Jeswiet;EISAI
1595;K0302259;Erigeron Sumatrensis;;Asteraceae;Retz;EISAI
1596;K0301060;Eriobotrya Japonica;;Rosaceae;Lindl;EISAI
1597;K0303242;Eriochloa Decumbens;;Poaceae;Bailey;EISAI
1598;K0303243;Eriochloa Ramosa;;Poaceae;O.K;EISAI
1599;K0303244;Eriochloa Subglabra;;Poaceae;Hitche Cock;EISAI
1600;K0301764;Erioglossum Edule;;Sapindaceae;Bi;EISAI
1601;K0300978;Erismanthus Obliqua;;Euphorbiaceae;Wall;EISAI
1602;K0302016;Ervatamia Dichotoma;;Apocynaceae;Burkill;EISAI
1603;K0301850;Eryngium Foetidum;;Apiaceae;L;EISAI
1604;K0301294;Erythrina Fusca;;Papilionaceae;Lour;EISAI
1605;K0301295;Erythrina Glauca;;Papilionaceae;Willd;EISAI
1606;K0301296;Erythrina Microcarpa;;Papilionaceae;K & V;EISAI
1607;K0301297;Erythrina Micropteryx;;Papilionaceae;Poeff;EISAI
1608;K0000080;Erythrina Orientalis;;Papilionaceae;(L.) Murr;MMI
1609;K0000079;Erythrina Subumbrans;;Papilionaceae;(Hassk.) Merr;MMI
1610;K0300888;Erythroxylon Burmannicum;;Erythroxylaceae;Griff;EISAI
1611;K0300889;Erythroxylon Coca;;Erythroxylaceae;Auct;EISAI
1612;K0300890;Erythroxylon Ecarinatum;;Erythroxylaceae;Burck;EISAI
1613;K0300891;Erythroxylon Monogynum;;Erythroxylaceae;Roxb;EISAI
1614;K0300839;Esenbeckia Altissima;;Bombacaceae;;EISAI
1615;K0300581;Eucalyptus Alba;;Myrtaceae;Reinw;EISAI
1616;K0300582;Eucalyptus Corymbosa;;Myrtaceae;Smith;EISAI
1617;K0300578;Eucalyptus Deglupta;;Myrtaceae;BI;EISAI
1618;K0200026;Eucalyptus Globulus;;Myrtaceae;Labill;WHO Jilid 2
1619;K0300583;Eucalyptus Saligna;;Myrtaceae;Smith;EISAI
1620;K0302748;Eucharis Grandiflora;;Amaryllidaceae;Planch & Link;EISAI
1621;K0303245;Euchlaena Luxurians;;Poaceae;Durien & Asch;EISAI
1622;K0000085;Euchresta Horsfieldii;;Papilionaceae;(Lescj.) Benn;MMI
1623;K0301055;Eucomia Ulmoides;;Eucomiaceae;Oliv;EISAI
1624;K0302928;Eugeissona Insignis;;Arecaceae;Becc;EISAI
1625;K0302929;Eugeissona Minor;;Arecaceae;Becc;EISAI
1626;K0302930;Eugeissona Tristis;;Arecaceae;Griff;EISAI
1627;K0302931;Eugeissona Utilis;;Arecaceae;Becc;EISAI
1628;K0300584;Eugenia Acuminatissima;;Myrtaceae;Kurz;EISAI
1629;K0300585;Eugenia Acutangula;;Myrtaceae;K.Schum;EISAI
1630;K0300586;Eugenia Argutala;;Myrtaceae;K & V;EISAI
1631;K0300587;Eugenia Axillaris;;Myrtaceae;Auct;EISAI
1632;K0300588;Eugenia Claviflora;;Myrtaceae;Roxb;EISAI
1633;K0300589;Eugenia Clavimyrtus;;Myrtaceae;K & V;EISAI
1634;K0300590;Eugenia Congertiflora;;Myrtaceae;K & V;EISAI
1635;K0300591;Eugenia Conglomerata;;Myrtaceae;Duthie;EISAI
1636;K0300592;Eugenia Cuprea;;Myrtaceae;K & V;EISAI
1637;K0300593;Eugenia Cymosa;;Myrtaceae;Lamk;EISAI
1638;K0300594;Eugenia Domestica;;Myrtaceae;Caill;EISAI
1639;K0300595;Eugenia Filiformis;;Myrtaceae;Wall;EISAI
1640;K0300596;Eugenia Glauca;;Myrtaceae;King;EISAI
1641;K0300597;Eugenia Grandis;;Myrtaceae;Wight;EISAI
1642;K0300598;Eugenia Helferi;;Myrtaceae;Duthie;EISAI
1643;K0300601;Eugenia Jamboloides;;Myrtaceae;K & V;EISAI
1644;K0300599;Eugenia Jambos;;Myrtaceae;Lamk;EISAI
1645;K0300600;Eugenia Javanica;;Myrtaceae;Lamk;EISAI
1646;K0300603;Eugenia Leniata;;Myrtaceae;Duthie;EISAI
1647;K0300602;Eugenia Lepidocarpa;;Myrtaceae;Wall;EISAI
1648;K0300604;Eugenia Michelii;;Myrtaceae;Lamk;EISAI
1649;K0300605;Eugenia Microcyma;;Myrtaceae;K & V;EISAI
1650;K0300606;Eugenia Opaca;;Myrtaceae;K & V;EISAI
1651;K0300607;Eugenia Operculata;;Myrtaceae;Roxb;EISAI
1652;K0300608;Eugenia Pemdens;;Myrtaceae;Duthie;EISAI
1653;K0300609;Eugenia Pergamentacea;;Myrtaceae;King;EISAI
1654;K0300610;Eugenia Polita;;Myrtaceae;King;EISAI
1655;K0300611;Eugenia Polycephala;;Myrtaceae;Miq;EISAI
1656;K0300612;Eugenia Pseudosubtilis;;Myrtaceae;King;EISAI
1657;K0300613;Eugenia Rugosa;;Myrtaceae;Merr;EISAI
1658;K0300614;Eugenia Scottechinii;;Myrtaceae;King;EISAI
1659;K0300620;Eugenia Spec;;Myrtaceae;;EISAI
1660;K0300615;Eugenia Spicata;;Myrtaceae;Lamk;EISAI
1661;K0300616;Eugenia Subglauca;;Myrtaceae;K & V;EISAI
1662;K0300617;Eugenia Suringariana;;Myrtaceae;K & V;EISAI
