;usageKey;acceptedUsageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;synonym;class;note
1408;3074426;;Macaranga pruinosa (Miq.) Müll.Arg.;Macaranga pruinosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga pruinosa;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074426.0;False;Magnoliopsida;
1409;3074373;;Macaranga winkleri Pax & K.Hoffm.;Macaranga winkleri;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga winkleri;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074373.0;False;Magnoliopsida;
1410;3074189;;Macaranga motleyana (Müll.Arg.) Müll.Arg.;Macaranga motleyana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga motleyana;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074189.0;False;Magnoliopsida;
1411;7287970;;Macrosolen cochinchinensis (Lour.) Tiegh.;Macrosolen cochinchinensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Santalales;Loranthaceae;Macrosolen;Macrosolen cochinchinensis;6;7707728.0;220.0;934.0;6663.0;7919176.0;7287970.0;False;Magnoliopsida;
1412;11959637;3153121.0;Magnolia ovalis (Miq.) Figlar;Magnolia ovalis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Magnoliales;Magnoliaceae;Magnolia;Magnolia vrieseana;6;7707728.0;220.0;718.0;4690.0;2888195.0;3153121.0;True;Magnoliopsida;
1413;3982081;;Mahonia fortunei (Lindl.) Fedde;Mahonia fortunei;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Berberidaceae;Mahonia;Mahonia fortunei;6;7707728.0;220.0;399.0;6673.0;3033842.0;3982081.0;False;Magnoliopsida;
1414;6;;Plantae;Plantae;KINGDOM;ACCEPTED;99;HIGHERRANK;Plantae;;;;;;6;;;;;;;False;;
1415;5378650;;Mallotus paniculatus (Lam.) Müll.Arg.;Mallotus paniculatus;SPECIES;ACCEPTED;89;FUZZY;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;Mallotus paniculatus;6;7707728.0;220.0;1414.0;4691.0;3062330.0;5378650.0;False;Magnoliopsida;
1416;5378775;;Mallotus apelta (Lour.) Müll.Arg.;Mallotus apelta;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;Mallotus apelta;6;7707728.0;220.0;1414.0;4691.0;3062330.0;5378775.0;False;Magnoliopsida;
1417;5378613;;Mallotus macrostachyus (Miq.) Müll.Arg.;Mallotus macrostachyus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;Mallotus macrostachyus;6;7707728.0;220.0;1414.0;4691.0;3062330.0;5378613.0;False;Magnoliopsida;
1418;8004482;;Mallotus repandus (Rottler) Müll.Arg.;Mallotus repandus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;Mallotus repandus;6;7707728.0;220.0;1414.0;4691.0;3062330.0;8004482.0;False;Magnoliopsida;
1419;3001093;3001244.0;Malus pumila Mill.;Malus pumila;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Rosales;Rosaceae;Malus;Malus domestica;6;7707728.0;220.0;691.0;5015.0;3001068.0;3001244.0;True;Magnoliopsida;
1420;3061039;3060998.0;Manihot utilissima Pohl;Manihot utilissima;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Manihot;Manihot esculenta;6;7707728.0;220.0;1414.0;4691.0;3060685.0;3060998.0;True;Magnoliopsida;
1421;5292584;;Mapania cuspidata (Miq.) Uittien;Mapania cuspidata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Cyperaceae;Mapania;Mapania cuspidata;6;7707728.0;196.0;1369.0;7708.0;2720310.0;5292584.0;False;Liliopsida;
1422;5292525;;Mapania mannii subsp. bieleri (De Wild.) J.Raynal ex D.A.Simpson;Mapania mannii bieleri;SUBSPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Cyperaceae;Mapania;Mapania mannii;6;7707728.0;196.0;1369.0;7708.0;2720310.0;5292523.0;False;Liliopsida;
1423;3170488;3170514.0;Matelea gonocarpos (Walter) Shinners;Matelea gonocarpos;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Matelea;Matelea carolinensis;6;7707728.0;220.0;412.0;6701.0;3170475.0;3170514.0;True;Magnoliopsida;
1424;3172014;;Mecardonia procumbens (Mill.) Small;Mecardonia procumbens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Plantaginaceae;Mecardonia;Mecardonia procumbens;6;7707728.0;220.0;408.0;2420.0;3172013.0;3172014.0;False;Magnoliopsida;
1425;5415885;;Melaleuca cajuputi Powell;Melaleuca cajuputi;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Melaleuca;Melaleuca cajuputi;6;7707728.0;220.0;690.0;5014.0;3175449.0;5415885.0;False;Magnoliopsida;
1426;3863709;5834766.0;Melastoma affine D.Don;Melastoma affine;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Melastomataceae;Melastoma;Melastoma malabathricum;6;7707728.0;220.0;690.0;6683.0;3188510.0;3188511.0;True;Magnoliopsida;
1427;3188513;;Melastoma candidum D.Don;Melastoma candidum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Melastomataceae;Melastoma;Melastoma candidum;6;7707728.0;220.0;690.0;6683.0;3188510.0;3188513.0;False;Magnoliopsida;
1428;3833576;;Melicope confusa (Merr.) P.S.Liu;Melicope confusa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;Melicope confusa;6;7707728.0;220.0;933.0;2396.0;3190188.0;3833576.0;False;Magnoliopsida;
1429;3833431;;Melicope denhamii (Seem.) T.G.Hartley;Melicope denhamii;SPECIES;ACCEPTED;92;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;Melicope denhamii;6;7707728.0;220.0;933.0;2396.0;3190188.0;3833431.0;False;Magnoliopsida;
1430;3832884;;Melicope incana T.G.Hartley;Melicope incana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;Melicope incana;6;7707728.0;220.0;933.0;2396.0;3190188.0;3832884.0;False;Magnoliopsida;
1431;3832429;;Melicope micrococca (F.Muell.) T.G.Hartley;Melicope micrococca;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;Melicope micrococca;6;7707728.0;220.0;933.0;2396.0;3190188.0;3832429.0;False;Magnoliopsida;
1432;3831500;;Melicope semecarpifolia (Merr.) T.G.Hartley;Melicope semecarpifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;Melicope semecarpifolia;6;7707728.0;220.0;933.0;2396.0;3190188.0;3831500.0;False;Magnoliopsida;
1433;3190202;;Melicope ternata J.R.Forst. & G.Forst.;Melicope ternata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;Melicope ternata;6;7707728.0;220.0;933.0;2396.0;3190188.0;3190202.0;False;Magnoliopsida;
1434;3152125;;Melochia corchorifolia L.;Melochia corchorifolia;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Melochia;Melochia corchorifolia;6;7707728.0;220.0;941.0;6685.0;3152114.0;3152125.0;False;Magnoliopsida;
1435;8707933;;Mentha ×piperita L.;Mentha piperita;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Mentha;Mentha piperita;6;7707728.0;220.0;408.0;2497.0;2927173.0;8707933.0;False;Magnoliopsida;
1436;5548890;9619573.0;Merremia vitifolia (Burm.fil.) Hallier fil.;Merremia vitifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Solanales;Convolvulaceae;Camonea;Camonea vitifolia;6;7707728.0;220.0;1176.0;2389.0;9637520.0;9619573.0;True;Magnoliopsida;
1437;5635329;3987892.0;Michelia ×alba DC.;Michelia alba;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Magnoliales;Magnoliaceae;Magnolia;Magnolia alba;6;7707728.0;220.0;718.0;4690.0;2888195.0;3987892.0;True;Magnoliopsida;
1438;4024983;4025061.0;Microsorum nigrescens (Blume) Copel.;Microsorum nigrescens;SPECIES;SYNONYM;88;FUZZY;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Microsorum;Microsorum membranifolium;6;7707728.0;7228684.0;392.0;2368.0;2650529.0;4025061.0;True;Polypodiopsida;
1439;4025472;11829634.0;Microsorum diversifolium (Willd.) Copel.;Microsorum diversifolium;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Lecanopteris;Lecanopteris pustulata;6;7707728.0;7228684.0;392.0;2368.0;7290137.0;11923657.0;True;Polypodiopsida;
1440;2650532;;Microsorum scolopendria (Burm.fil.) Copel.;Microsorum scolopendria;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Microsorum;Microsorum scolopendria;6;7707728.0;7228684.0;392.0;2368.0;2650529.0;2650532.0;False;Polypodiopsida;
1441;5679157;5674975.0;Microstegium ciliatum (Trin.) A.Camus;Microstegium ciliatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Microstegium;Microstegium fasciculatum;6;7707728.0;196.0;1369.0;3073.0;9728805.0;5674975.0;True;Liliopsida;
1442;8977949;;Miliusa horsfieldii (Benn.) Pierre;Miliusa horsfieldii;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Miliusa;Miliusa horsfieldii;6;7707728.0;220.0;718.0;9291.0;3156567.0;8977949.0;False;Magnoliopsida;
1443;8057837;2952276.0;Millettia atropurpurea (Wall.) Benth.;Millettia atropurpurea;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Adinobotrys;Adinobotrys atropurpureus;6;7707728.0;220.0;1370.0;5386.0;2943129.0;2952276.0;True;Magnoliopsida;
1444;2912993;;Mitracarpus hirtus (L.) DC.;Mitracarpus hirtus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Mitracarpus;Mitracarpus hirtus;6;7707728.0;220.0;412.0;8798.0;2912897.0;2912993.0;False;Magnoliopsida;
1445;2912998;;Mitracarpus breviflorus A.Gray;Mitracarpus breviflorus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Mitracarpus;Mitracarpus breviflorus;6;7707728.0;220.0;412.0;8798.0;2912897.0;2912998.0;False;Magnoliopsida;
1446;5325471;2852556.0;Molineria capitulata (Lour.) Herb.;Molineria capitulata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asparagales;Hypoxidaceae;Curculigo;Curculigo capitulata;6;7707728.0;196.0;1169.0;7686.0;2740352.0;2852556.0;True;Liliopsida;
1447;7317763;;Momordica subangulata Blume;Momordica subangulata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Cucurbitales;Cucurbitaceae;Momordica;Momordica subangulata;6;7707728.0;220.0;7224005.0;6634.0;2874578.0;7317763.0;False;Magnoliopsida;
1448;2868207;;Monstera gracilis Engl.;Monstera gracilis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Monstera;Monstera gracilis;6;7707728.0;196.0;551.0;6979.0;2868125.0;2868207.0;False;Liliopsida;
1449;5339834;;Morinda lucida Benth.;Morinda lucida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Morinda;Morinda lucida;6;7707728.0;220.0;412.0;8798.0;2915429.0;5339834.0;False;Magnoliopsida;
1450;7262379;;Morus macroura Miq.;Morus macroura;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Moraceae;Morus;Morus macroura;6;7707728.0;220.0;691.0;6640.0;2984545.0;7262379.0;False;Magnoliopsida;
1451;2951351;;Mucuna Adans.;Mucuna;GENUS;ACCEPTED;96;HIGHERRANK;Plantae;Tracheophyta;Fabales;Fabaceae;Mucuna;;6;7707728.0;220.0;1370.0;5386.0;2951351.0;;False;Magnoliopsida;
1452;2762953;2762952.0;Musa brachycarpa Backer;Musa brachycarpa;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Musaceae;Musa;Musa balbisiana;6;7707728.0;196.0;627.0;4686.0;2760990.0;2762950.0;True;Liliopsida;
1453;2763022;;Musa celebica Warb. ex K.Schum.;Musa celebica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Musaceae;Musa;Musa celebica;6;7707728.0;196.0;627.0;4686.0;2760990.0;2763022.0;False;Liliopsida;
1454;2909000;2908993.0;Mussaenda luteola Hochst. ex A.Rich.;Mussaenda luteola;SPECIES;SYNONYM;85;FUZZY;Plantae;Tracheophyta;Gentianales;Rubiaceae;Pentas;Pentas lanceolata;6;7707728.0;220.0;412.0;8798.0;2908974.0;2908986.0;True;Magnoliopsida;3 synonym homonyms
1455;2892567;;Mussaenda divaricata Hutch.;Mussaenda divaricata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Mussaenda;Mussaenda divaricata;6;7707728.0;220.0;412.0;8798.0;2892394.0;2892567.0;False;Magnoliopsida;
1456;2892612;;Mussaenda glabra Vahl;Mussaenda glabra;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Mussaenda;Mussaenda glabra;6;7707728.0;220.0;412.0;8798.0;2892394.0;2892612.0;False;Magnoliopsida;
1457;2892688;;Mussaenda pilosissima Valeton;Mussaenda pilosissima;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Mussaenda;Mussaenda pilosissima;6;7707728.0;220.0;412.0;8798.0;2892394.0;2892688.0;False;Magnoliopsida;
1458;2892414;;Mussaenda reinwardtiana Miq.;Mussaenda reinwardtiana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Mussaenda;Mussaenda reinwardtiana;6;7707728.0;220.0;412.0;8798.0;2892394.0;2892414.0;False;Magnoliopsida;
1459;7300750;;Myriocarpa longipes Liebm.;Myriocarpa longipes;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Myriocarpa;Myriocarpa longipes;6;7707728.0;220.0;691.0;6639.0;3234510.0;7300750.0;False;Magnoliopsida;
1460;7333624;;Myristica simiarum A.DC.;Myristica simiarum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Myristicaceae;Myristica;Myristica simiarum;6;7707728.0;220.0;718.0;2439.0;3152840.0;7333624.0;False;Magnoliopsida;
1461;8699162;2919454.0;Nauclea calycina Bartl.;Nauclea calycina;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Neonauclea;Neonauclea calycina;6;7707728.0;220.0;412.0;8798.0;2919385.0;2919454.0;True;Magnoliopsida;
1462;5340452;2919418.0;Nauclea lanceolata Blume;Nauclea lanceolata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Neonauclea;Neonauclea lanceolata;6;7707728.0;220.0;412.0;8798.0;2919385.0;2919418.0;True;Magnoliopsida;
1463;4146270;;Neololeba atra (Lindl.) Widjaja;Neololeba atra;SPECIES;ACCEPTED;92;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Neololeba;Neololeba atra;6;7707728.0;196.0;1369.0;3073.0;4146244.0;4146270.0;False;Liliopsida;
1464;2745735;11064624.0;Neomarica longifolia (Link & Otto) Sprague;Neomarica longifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asparagales;Iridaceae;Trimezia;Trimezia longifolia;6;7707728.0;196.0;1169.0;7698.0;2749633.0;11064624.0;True;Liliopsida;
1465;7167254;;Nepenthes ampullaria Jack;Nepenthes ampullaria;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Nepenthaceae;Nepenthes;Nepenthes ampullaria;6;7707728.0;220.0;422.0;6682.0;3190711.0;7167254.0;False;Magnoliopsida;
1466;3702049;;Nepenthes gracilis Korth.;Nepenthes gracilis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Nepenthaceae;Nepenthes;Nepenthes gracilis;6;7707728.0;220.0;422.0;6682.0;3190711.0;3702049.0;False;Magnoliopsida;
1467;7167252;;Nepenthes reinwardtiana Miq.;Nepenthes reinwardtiana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Nepenthaceae;Nepenthes;Nepenthes reinwardtiana;6;7707728.0;220.0;422.0;6682.0;3190711.0;7167252.0;False;Magnoliopsida;
1468;5421127;5577841.0;Nephelium mutabile Blume;Nephelium mutabile;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Nephelium;Nephelium ramboutan-ake;6;7707728.0;220.0;933.0;6657.0;3189978.0;5577841.0;True;Magnoliopsida;
1469;4196918;;Nephrolepis acutifolia (Desv.) Christ;Nephrolepis acutifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Nephrolepidaceae;Nephrolepis;Nephrolepis acutifolia;6;7707728.0;7228684.0;392.0;4161438.0;2650926.0;4196918.0;False;Polypodiopsida;
1470;2650928;;Nephrolepis falcata (Cav.) C.Chr.;Nephrolepis falcata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Nephrolepidaceae;Nephrolepis;Nephrolepis falcata;6;7707728.0;7228684.0;392.0;4161438.0;2650926.0;2650928.0;False;Polypodiopsida;
1471;2650931;;Nephrolepis hirsutula (G.Forst.) C.Presl;Nephrolepis hirsutula;SPECIES;ACCEPTED;92;EXACT;Plantae;Tracheophyta;Polypodiales;Nephrolepidaceae;Nephrolepis;Nephrolepis hirsutula;6;7707728.0;7228684.0;392.0;4161438.0;2650926.0;2650931.0;False;Polypodiopsida;
1472;3169756;;Nerium oleander L.;Nerium oleander;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Nerium;Nerium oleander;6;7707728.0;220.0;412.0;6701.0;3169755.0;3169756.0;False;Magnoliopsida;
1473;2836663;;Nervilia plicata (Andrews) Schltr.;Nervilia plicata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Orchidaceae;Nervilia;Nervilia plicata;6;7707728.0;196.0;1169.0;7689.0;2836617.0;2836663.0;False;Liliopsida;
1474;5371702;;Nigella damascena L.;Nigella damascena;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Ranunculaceae;Nigella;Nigella damascena;6;7707728.0;220.0;399.0;2410.0;3033657.0;5371702.0;False;Magnoliopsida;
1475;2882411;;Nymphaea L.;Nymphaea;GENUS;ACCEPTED;96;HIGHERRANK;Plantae;Tracheophyta;Nymphaeales;Nymphaeaceae;Nymphaea;;6;7707728.0;220.0;636.0;2423.0;2882411.0;;False;Magnoliopsida;
1476;7326947;;Nymphaea nouchali Burm.fil.;Nymphaea nouchali;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea nouchali;6;7707728.0;220.0;636.0;2423.0;2882411.0;7326947.0;False;Magnoliopsida;
1477;2882411;;Nymphaea L.;Nymphaea;GENUS;ACCEPTED;84;HIGHERRANK;Plantae;Tracheophyta;Nymphaeales;Nymphaeaceae;Nymphaea;;6;7707728.0;220.0;636.0;2423.0;2882411.0;;False;Magnoliopsida;
1478;3898584;;Ocimum ×africanum Lour.;Ocimum africanum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Ocimum;Ocimum africanum;6;7707728.0;220.0;408.0;2497.0;2874693.0;3898584.0;False;Magnoliopsida;
1479;2916125;9264048.0;Oldenlandia diffusa (Willd.) Roxb.;Oldenlandia diffusa;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Scleromitrion;Scleromitrion diffusum;6;7707728.0;220.0;412.0;8798.0;7270947.0;9264048.0;True;Magnoliopsida;
1480;7506783;;Olea paniculata R.Br.;Olea paniculata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Oleaceae;Olea;Olea paniculata;6;7707728.0;220.0;408.0;6652.0;3172244.0;7506783.0;False;Magnoliopsida;
1481;2732290;;Oncosperma tigillarium (Jack) Ridl.;Oncosperma tigillarium;SPECIES;ACCEPTED;100;FUZZY;Plantae;Tracheophyta;Arecales;Arecaceae;Oncosperma;Oncosperma tigillarium;6;7707728.0;196.0;552.0;7681.0;2732289.0;2732290.0;False;Liliopsida;
1482;2650137;;Ophioglossum reticulatum L.;Ophioglossum reticulatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ophioglossales;Ophioglossaceae;Ophioglossum;Ophioglossum reticulatum;6;7707728.0;7228684.0;393.0;6627.0;2650127.0;2650137.0;False;Polypodiopsida;
1483;5341041;;Ophiorrhiza marginata Blume;Ophiorrhiza marginata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Ophiorrhiza;Ophiorrhiza marginata;6;7707728.0;220.0;412.0;8798.0;2923968.0;5341041.0;False;Magnoliopsida;
1484;4144505;;Ophiuros exaltatus (L.) Kuntze;Ophiuros exaltatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Ophiuros;Ophiuros exaltatus;6;7707728.0;196.0;1369.0;3073.0;4144292.0;4144505.0;False;Liliopsida;
1485;3778711;;Pachystachys coccinea (Aubl.) Nees;Pachystachys coccinea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Pachystachys;Pachystachys coccinea;6;7707728.0;220.0;408.0;2393.0;3172976.0;3778711.0;False;Magnoliopsida;
1486;2886501;;Palaquium obovatum (Griff.) Engl.;Palaquium obovatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ericales;Sapotaceae;Palaquium;Palaquium obovatum;6;7707728.0;220.0;1353.0;8802.0;2886411.0;2886501.0;False;Magnoliopsida;
1487;2899148;;Palicourea obovata (Ruiz & Pav.) DC.;Palicourea obovata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Palicourea;Palicourea obovata;6;7707728.0;220.0;412.0;8798.0;2898662.0;2899148.0;False;Magnoliopsida;
1488;5327991;9602176.0;Pandanus atrocarpus Griff.;Pandanus atrocarpus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Pandanales;Pandanaceae;Benstonea;Benstonea atrocarpa;6;7707728.0;196.0;554.0;3737.0;9474993.0;9602176.0;True;Liliopsida;
1489;5328038;5328028.0;Pandanus bidur Jungh. ex Miq.;Pandanus bidur;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Pandanales;Pandanaceae;Pandanus;Pandanus dubius;6;7707728.0;196.0;554.0;3737.0;8404076.0;5328028.0;True;Liliopsida;2 synonym homonyms
1490;5327198;8023236.0;Pandanus littoralis Jungh.;Pandanus littoralis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Pandanales;Pandanaceae;Pandanus;Pandanus tectorius;6;7707728.0;196.0;554.0;3737.0;8404076.0;8023236.0;True;Liliopsida;
1491;5348812;;Parkia biglobosa (Jacq.) R.Br. ex G.Don;Parkia biglobosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Parkia;Parkia biglobosa;6;7707728.0;220.0;1370.0;5386.0;2943936.0;5348812.0;False;Magnoliopsida;
1492;6;;Plantae;Plantae;KINGDOM;ACCEPTED;99;HIGHERRANK;Plantae;;;;;;6;;;;;;;False;;
1493;2705565;;Paspalum dilatatum Poir.;Paspalum dilatatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Paspalum;Paspalum dilatatum;6;7707728.0;196.0;1369.0;3073.0;2705540.0;2705565.0;False;Liliopsida;
1494;2705583;;Paspalum fimbriatum Kunth;Paspalum fimbriatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Paspalum;Paspalum fimbriatum;6;7707728.0;196.0;1369.0;3073.0;2705540.0;2705583.0;False;Liliopsida;
1495;8100050;;Paspalum vaginatum Sw.;Paspalum vaginatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Paspalum;Paspalum vaginatum;6;7707728.0;196.0;1369.0;3073.0;2705540.0;8100050.0;False;Liliopsida;
1496;2705656;;Paspalum conjugatum P.J.Bergius;Paspalum conjugatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Paspalum;Paspalum conjugatum;6;7707728.0;196.0;1369.0;3073.0;2705540.0;2705656.0;False;Liliopsida;
1497;2705541;;Paspalum setaceum Michx.;Paspalum setaceum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Paspalum;Paspalum setaceum;6;7707728.0;196.0;1369.0;3073.0;2705540.0;2705541.0;False;Liliopsida;
1498;2874218;;Passiflora incarnata L.;Passiflora incarnata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Passifloraceae;Passiflora;Passiflora incarnata;6;7707728.0;220.0;1414.0;2378.0;2874172.0;2874218.0;False;Magnoliopsida;
1499;2924756;;Pavetta celebica Bremek.;Pavetta celebica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Pavetta;Pavetta celebica;6;7707728.0;220.0;412.0;8798.0;2924499.0;2924756.0;False;Magnoliopsida;
1500;3874287;;Pellacalyx axillaris Korth.;Pellacalyx axillaris;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Rhizophoraceae;Pellacalyx;Pellacalyx axillaris;6;7707728.0;220.0;1414.0;6671.0;7273576.0;3874287.0;False;Magnoliopsida;
1501;2776140;5304502.0;Pleomele angustifolia (Medik.) N.E.Br.;Pleomele angustifolia;SPECIES;SYNONYM;88;FUZZY;Plantae;Tracheophyta;Asparagales;Asparagaceae;Dracaena;Dracaena angustifolia;6;7707728.0;196.0;1169.0;7683.0;2752062.0;5304502.0;True;Liliopsida;
1502;2952775;;Peltophorum pterocarpum (DC.) Backer ex K.Heyne;Peltophorum pterocarpum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Peltophorum;Peltophorum pterocarpum;6;7707728.0;220.0;1370.0;5386.0;2952763.0;2952775.0;False;Magnoliopsida;
